p,q,n,h,Epoch,L2 error,L1 error,Linf error,L2 relative,L1 relative,Linf relative,Loss
 6, 4,30,0.03333333333333333, 5000,2.459396e-01,1.990445e-01,4.975891e-01,7.115713e-01,7.216723e-01,6.533724e-01,3.036661e+01
 6, 4,30,0.03333333333333333,10000,2.942551e-01,2.326373e-01,7.917810e-01,8.513614e-01,8.434691e-01,1.039669e+00,1.606455e+01
 6, 4,30,0.03333333333333333, 5000,2.442813e-01,1.974059e-01,4.924043e-01,7.067732e-01,7.157313e-01,6.465643e-01,3.130658e+01
 6, 4,30,0.03333333333333333,10000,2.529825e-01,2.039464e-01,6.175659e-01,7.319484e-01,7.394452e-01,8.109111e-01,2.777169e+01
 6, 4,31,0.03225806451612903, 5000,2.449565e-01,1.979997e-01,4.984967e-01,7.087268e-01,7.178841e-01,6.545642e-01,3.098515e+01
 6, 4,31,0.03225806451612903,10000,2.917641e-01,2.308075e-01,7.807373e-01,8.441543e-01,8.368350e-01,1.025168e+00,1.626297e+01
 6, 4,31,0.03225806451612903, 5000,2.888770e-01,2.275838e-01,8.008883e-01,8.358011e-01,8.251467e-01,1.051627e+00,1.796681e+01
 6, 4,31,0.03225806451612903,10000,2.828297e-01,2.240116e-01,7.895343e-01,8.183044e-01,8.121953e-01,1.036719e+00,1.875867e+01
 6, 4,31,0.03225806451612903, 5000,2.450358e-01,1.982869e-01,4.992588e-01,7.089563e-01,7.189253e-01,6.555648e-01,3.070969e+01
 6, 4,31,0.03225806451612903,10000,2.441939e-01,1.973328e-01,4.914907e-01,7.065205e-01,7.154663e-01,6.453647e-01,3.137960e+01
 6, 4,31,0.03225806451612903, 5000,2.446971e-01,1.978569e-01,4.925991e-01,7.079762e-01,7.173666e-01,6.468202e-01,3.105275e+01
 6, 4,31,0.03225806451612903,10000,2.922691e-01,2.309432e-01,8.063134e-01,8.456154e-01,8.373269e-01,1.058751e+00,1.667965e+01
 6, 4,31,0.03225806451612903, 5000,2.515523e-01,2.032399e-01,5.490058e-01,7.278103e-01,7.368835e-01,7.208864e-01,2.684509e+01
 6, 4,31,0.03225806451612903,10000,2.842847e-01,2.249023e-01,7.643527e-01,8.225142e-01,8.154243e-01,1.003653e+00,1.871857e+01
 6, 4,31,0.03225806451612903, 5000,2.784113e-01,2.205757e-01,7.235753e-01,8.055209e-01,7.997377e-01,9.501095e-01,1.938848e+01
 6, 4,31,0.03225806451612903,10000,2.462828e-01,1.994221e-01,5.020091e-01,7.125642e-01,7.230415e-01,6.591762e-01,3.030137e+01
 6, 4,31,0.03225806451612903, 5000,2.446400e-01,1.978558e-01,4.950917e-01,7.078111e-01,7.173623e-01,6.500931e-01,3.112782e+01
 6, 4,31,0.03225806451612903,10000,2.916692e-01,2.306577e-01,7.879979e-01,8.438796e-01,8.362916e-01,1.034701e+00,1.646860e+01
 6, 4,31,0.03225806451612903, 5000,2.441535e-01,1.977201e-01,5.018261e-01,7.064035e-01,7.168703e-01,6.589358e-01,3.118182e+01
 6, 4,31,0.03225806451612903,10000,2.920593e-01,2.316415e-01,7.610171e-01,8.450081e-01,8.398588e-01,9.992734e-01,1.651509e+01
 6, 4,31,0.03225806451612903, 5000,2.894602e-01,2.284721e-01,7.915417e-01,8.374885e-01,8.283673e-01,1.039355e+00,1.750712e+01
 6, 4,31,0.03225806451612903,10000,2.442127e-01,1.974845e-01,4.919975e-01,7.065749e-01,7.160164e-01,6.460302e-01,3.136297e+01
 6, 4,31,0.03225806451612903, 5000,2.478528e-01,2.010223e-01,5.132841e-01,7.171066e-01,7.288431e-01,6.739811e-01,3.074422e+01
 6, 4,31,0.03225806451612903,10000,2.904630e-01,2.292407e-01,8.113768e-01,8.403897e-01,8.311540e-01,1.065400e+00,1.716240e+01
 6, 4,32,0.03125, 5000,2.414969e-01,1.952574e-01,4.992347e-01,6.987172e-01,7.079416e-01,6.555333e-01,3.149666e+01
 6, 4,32,0.03125,10000,2.884430e-01,2.287290e-01,7.954880e-01,8.345454e-01,8.292988e-01,1.044536e+00,1.697589e+01
 6, 4,32,0.03125, 5000,2.442990e-01,1.979512e-01,4.905059e-01,7.068245e-01,7.177082e-01,6.440716e-01,3.235027e+01
 6, 4,32,0.03125,10000,2.910318e-01,2.298282e-01,7.639382e-01,8.420353e-01,8.332842e-01,1.003109e+00,1.730716e+01
 6, 4,32,0.03125, 5000,2.444399e-01,1.976441e-01,4.962922e-01,7.072322e-01,7.165949e-01,6.516695e-01,3.120302e+01
 6, 4,32,0.03125,10000,2.855666e-01,2.275738e-01,7.426946e-01,8.262232e-01,8.251106e-01,9.752146e-01,1.795990e+01
 6, 4,32,0.03125, 5000,2.889287e-01,2.283724e-01,7.958707e-01,8.359507e-01,8.280060e-01,1.045039e+00,1.738678e+01
 6, 4,32,0.03125,10000,2.442503e-01,1.974729e-01,4.921979e-01,7.066836e-01,7.159740e-01,6.462933e-01,3.134266e+01
 6, 4,32,0.03125, 5000,2.503827e-01,2.042514e-01,5.651455e-01,7.244264e-01,7.405508e-01,7.420792e-01,3.154043e+01
 6, 4,32,0.03125,10000,2.859362e-01,2.262093e-01,8.292796e-01,8.272925e-01,8.201633e-01,1.088907e+00,1.830484e+01
 6, 4,32,0.03125, 5000,2.897544e-01,2.286191e-01,7.975413e-01,8.383397e-01,8.289006e-01,1.047233e+00,1.683812e+01
 6, 4,32,0.03125,10000,2.919804e-01,2.301487e-01,8.043657e-01,8.447801e-01,8.344463e-01,1.056194e+00,1.724080e+01
 6, 4,32,0.03125, 5000,2.900164e-01,2.285627e-01,7.828025e-01,8.390975e-01,8.286960e-01,1.027879e+00,1.796297e+01
 6, 4,32,0.03125,10000,2.885361e-01,2.279066e-01,8.415564e-01,8.348148e-01,8.263172e-01,1.105028e+00,1.806769e+01
 6, 4,32,0.03125, 5000,2.845180e-01,2.263061e-01,8.475193e-01,8.231891e-01,8.205144e-01,1.112857e+00,1.751938e+01
 6, 4,32,0.03125,10000,2.905682e-01,2.294794e-01,7.692794e-01,8.406942e-01,8.320196e-01,1.010122e+00,1.687121e+01
 6, 4,32,0.03125, 5000,2.426196e-01,1.962873e-01,4.933103e-01,7.019655e-01,7.116757e-01,6.477540e-01,3.099466e+01
 6, 4,32,0.03125,10000,2.920315e-01,2.310214e-01,7.878491e-01,8.449279e-01,8.376104e-01,1.034506e+00,1.656906e+01
 6, 4,32,0.03125, 5000,2.864672e-01,2.264237e-01,7.772509e-01,8.288288e-01,8.209406e-01,1.020590e+00,1.832766e+01
 6, 4,32,0.03125,10000,2.806132e-01,2.227086e-01,7.276014e-01,8.118916e-01,8.074710e-01,9.553961e-01,1.934152e+01
 6, 5, 1,1.0, 5000,8.565058e-01,5.925650e-01,2.583806e+00,2.478108e+00,2.148453e+00,3.392734e+00,1.923603e+01
 6, 5, 1,1.0,10000,8.608766e-01,5.932278e-01,2.643270e+00,2.490754e+00,2.150856e+00,3.470815e+00,1.925294e+01
 6, 5, 1,1.0, 5000,4.073600e-01,3.155243e-01,1.283233e+00,1.178605e+00,1.143991e+00,1.684983e+00,1.923608e+01
 6, 5, 1,1.0,10000,3.609051e-01,2.798521e-01,1.095801e+00,1.044198e+00,1.014655e+00,1.438870e+00,1.923742e+01
 6, 5, 1,1.0, 5000,8.661307e-01,5.843933e-01,2.521575e+00,2.505955e+00,2.118825e+00,3.311020e+00,1.923610e+01
 6, 5, 1,1.0,10000,8.906207e-01,6.057599e-01,2.572265e+00,2.576812e+00,2.196294e+00,3.377579e+00,1.924163e+01
 6, 5, 1,1.0, 5000,4.762185e-01,3.494096e-01,1.323795e+00,1.377832e+00,1.266848e+00,1.738244e+00,1.923622e+01
 6, 5, 1,1.0,10000,3.915213e-01,2.955543e-01,1.045473e+00,1.132779e+00,1.071586e+00,1.372786e+00,1.923607e+01
 6, 5, 1,1.0, 5000,5.160639e-01,3.687689e-01,1.529940e+00,1.493115e+00,1.337039e+00,2.008928e+00,1.925266e+01
 6, 5, 1,1.0,10000,4.126016e-01,3.063641e-01,1.252338e+00,1.193771e+00,1.110779e+00,1.644416e+00,1.923602e+01
 6, 5, 1,1.0, 5000,4.877406e-01,3.802110e-01,1.271381e+00,1.411168e+00,1.378525e+00,1.669420e+00,1.923731e+01
 6, 5, 1,1.0,10000,4.497075e-01,3.535009e-01,1.192756e+00,1.301128e+00,1.281682e+00,1.566180e+00,1.924957e+01
 6, 5, 1,1.0, 5000,1.071945e+00,7.825603e-01,2.968535e+00,3.101434e+00,2.837316e+00,3.897913e+00,1.923607e+01
 6, 5, 1,1.0,10000,1.132844e+00,8.227969e-01,3.141596e+00,3.277630e+00,2.983201e+00,4.125155e+00,1.923603e+01
 6, 5, 1,1.0, 5000,6.752449e-01,4.589893e-01,2.087166e+00,1.953670e+00,1.664150e+00,2.740607e+00,1.923731e+01
 6, 5, 1,1.0,10000,6.200217e-01,4.277847e-01,1.844248e+00,1.793894e+00,1.551012e+00,2.421638e+00,1.923705e+01
 6, 5, 1,1.0, 5000,1.070638e+00,7.214155e-01,3.328182e+00,3.097653e+00,2.615624e+00,4.370157e+00,1.923722e+01
 6, 5, 1,1.0,10000,1.029826e+00,7.055913e-01,3.143832e+00,2.979570e+00,2.558251e+00,4.128091e+00,1.923645e+01
 6, 5, 1,1.0, 5000,5.760154e-01,4.405728e-01,1.696791e+00,1.666572e+00,1.597377e+00,2.228016e+00,1.923602e+01
 6, 5, 1,1.0,10000,5.375974e-01,4.121179e-01,1.679408e+00,1.555418e+00,1.494209e+00,2.205190e+00,1.923602e+01
 6, 5, 2,0.5, 5000,7.172541e-01,5.441927e-01,2.005446e+00,2.075214e+00,1.973070e+00,2.633303e+00,9.101240e+00
 6, 5, 2,0.5,10000,9.332592e-01,7.013836e-01,2.779585e+00,2.700177e+00,2.542995e+00,3.649807e+00,1.070881e+00
 6, 5, 2,0.5, 5000,1.031895e+00,7.845316e-01,2.997108e+00,2.985556e+00,2.844463e+00,3.935431e+00,1.162224e+00
 6, 5, 2,0.5,10000,1.133396e+00,8.781821e-01,3.169820e+00,3.279227e+00,3.184010e+00,4.162215e+00,1.126208e+00
 6, 5, 2,0.5, 5000,9.752994e-01,6.907858e-01,3.320469e+00,2.821811e+00,2.504571e+00,4.360028e+00,1.984083e+00
 6, 5, 2,0.5,10000,9.835437e-01,7.473427e-01,2.607768e+00,2.845664e+00,2.709628e+00,3.424199e+00,1.144334e+00
 6, 5, 2,0.5, 5000,6.031176e-01,4.433797e-01,1.767804e+00,1.744986e+00,1.607554e+00,2.321262e+00,7.905819e+00
 6, 5, 2,0.5,10000,1.071289e+00,8.059282e-01,2.941046e+00,3.099537e+00,2.922040e+00,3.861817e+00,1.122025e+00
 6, 5, 2,0.5, 5000,1.071640e+00,8.357085e-01,3.009018e+00,3.100549e+00,3.030014e+00,3.951070e+00,1.594295e+00
 6, 5, 2,0.5,10000,9.368044e-01,6.719780e-01,3.383574e+00,2.710434e+00,2.436379e+00,4.442891e+00,2.574183e+00
 6, 5, 2,0.5, 5000,1.065278e+00,7.921712e-01,3.336690e+00,3.082142e+00,2.872162e+00,4.381328e+00,1.138956e+00
 6, 5, 2,0.5,10000,1.045320e+00,7.942364e-01,3.041688e+00,3.024399e+00,2.879650e+00,3.993968e+00,1.110275e+00
 6, 5, 2,0.5, 5000,8.459686e-01,6.589342e-01,2.340005e+00,2.447621e+00,2.389087e+00,3.072605e+00,3.366586e+00
 6, 5, 2,0.5,10000,1.295520e+00,9.804856e-01,4.228551e+00,3.748298e+00,3.554930e+00,5.552410e+00,1.215952e+00
 6, 5, 2,0.5, 5000,1.062228e+00,7.682738e-01,3.034126e+00,3.073321e+00,2.785518e+00,3.984038e+00,1.490522e+00
 6, 5, 2,0.5,10000,8.737461e-01,6.422377e-01,2.849804e+00,2.527989e+00,2.328550e+00,3.742010e+00,2.731403e+00
 6, 5, 2,0.5, 5000,1.078277e+00,8.072793e-01,3.543360e+00,3.119752e+00,2.926939e+00,4.652702e+00,1.267635e+00
 6, 5, 2,0.5,10000,1.074590e+00,8.139044e-01,3.228492e+00,3.109086e+00,2.950960e+00,4.239256e+00,1.151414e+00
 6, 5, 2,0.5, 5000,1.073141e+00,8.190408e-01,3.492497e+00,3.104894e+00,2.969582e+00,4.585915e+00,1.131510e+00
 6, 5, 2,0.5,10000,9.392856e-01,7.041665e-01,3.103095e+00,2.717613e+00,2.553085e+00,4.074601e+00,2.989836e+00
 6, 5, 3,0.3333333333333333, 5000,8.915818e-01,5.885827e-01,3.128032e+00,2.579593e+00,2.134014e+00,4.107345e+00,8.291377e-01
 6, 5, 3,0.3333333333333333,10000,9.329255e-01,6.423003e-01,3.186045e+00,2.699211e+00,2.328778e+00,4.183520e+00,3.289650e-01
 6, 5, 3,0.3333333333333333, 5000,8.443030e-01,5.746071e-01,2.689673e+00,2.442802e+00,2.083343e+00,3.531746e+00,5.528420e-01
 6, 5, 3,0.3333333333333333,10000,8.795509e-01,6.107650e-01,2.262161e+00,2.544784e+00,2.214440e+00,2.970390e+00,2.726006e-01
 6, 5, 3,0.3333333333333333, 5000,8.803602e-01,5.767170e-01,2.785046e+00,2.547125e+00,2.090993e+00,3.656977e+00,8.271098e-01
 6, 5, 3,0.3333333333333333,10000,9.133445e-01,6.394477e-01,3.234926e+00,2.642558e+00,2.318435e+00,4.247705e+00,3.800938e-01
 6, 5, 3,0.3333333333333333, 5000,8.993771e-01,6.207971e-01,2.717388e+00,2.602147e+00,2.250814e+00,3.568138e+00,5.274934e-01
 6, 5, 3,0.3333333333333333,10000,9.377517e-01,6.702148e-01,2.473709e+00,2.713175e+00,2.429986e+00,3.248169e+00,2.393389e-01
 6, 5, 3,0.3333333333333333, 5000,8.677088e-01,5.830143e-01,2.974826e+00,2.510521e+00,2.113825e+00,3.906173e+00,8.281249e-01
 6, 5, 3,0.3333333333333333,10000,8.763811e-01,6.105165e-01,3.028680e+00,2.535613e+00,2.213539e+00,3.976888e+00,2.910064e-01
 6, 5, 3,0.3333333333333333, 5000,4.741341e-01,3.404319e-01,1.895381e+00,1.371801e+00,1.234298e+00,2.488779e+00,4.637270e+00
 6, 5, 3,0.3333333333333333,10000,7.710747e-01,5.220462e-01,2.847517e+00,2.230932e+00,1.892774e+00,3.739007e+00,1.133465e+00
 6, 5, 3,0.3333333333333333, 5000,8.103409e-01,5.286583e-01,2.582829e+00,2.344540e+00,1.916748e+00,3.391452e+00,9.124838e-01
 6, 5, 3,0.3333333333333333,10000,7.504353e-01,5.308816e-01,2.099088e+00,2.171217e+00,1.924809e+00,2.756263e+00,8.408511e+00
 6, 5, 3,0.3333333333333333, 5000,5.846817e-01,3.792951e-01,2.463149e+00,1.691646e+00,1.375204e+00,3.234302e+00,2.232420e+00
 6, 5, 3,0.3333333333333333,10000,8.438610e-01,5.724642e-01,2.708334e+00,2.441523e+00,2.075574e+00,3.556248e+00,1.013324e+00
 6, 5, 3,0.3333333333333333, 5000,8.985356e-01,6.260381e-01,2.933900e+00,2.599712e+00,2.269816e+00,3.852435e+00,5.203832e-01
 6, 5, 3,0.3333333333333333,10000,9.745023e-01,6.903197e-01,3.269706e+00,2.819504e+00,2.502881e+00,4.293373e+00,2.606245e-01
 6, 5, 3,0.3333333333333333, 5000,8.543846e-01,5.659825e-01,2.891676e+00,2.471971e+00,2.052073e+00,3.796991e+00,8.503547e-01
 6, 5, 3,0.3333333333333333,10000,8.664689e-01,5.818814e-01,2.725112e+00,2.506934e+00,2.109718e+00,3.578280e+00,3.973398e-01
 6, 5, 4,0.25, 5000,1.653295e-01,9.631309e-02,8.223074e-01,4.783440e-01,3.492007e-01,1.079752e+00,2.591742e-01
 6, 5, 4,0.25,10000,2.391946e-01,1.710119e-01,8.810691e-01,6.920562e-01,6.200349e-01,1.156911e+00,1.431711e-01
 6, 5, 4,0.25, 5000,1.832826e-01,1.259557e-01,7.562575e-01,5.302873e-01,4.566754e-01,9.930237e-01,2.568085e-01
 6, 5, 4,0.25,10000,2.110733e-01,1.470331e-01,8.377880e-01,6.106934e-01,5.330955e-01,1.100079e+00,1.758812e-01
 6, 5, 4,0.25, 5000,1.701731e-01,1.143264e-01,7.498594e-01,4.923579e-01,4.145115e-01,9.846226e-01,2.575033e-01
 6, 5, 4,0.25,10000,2.161142e-01,1.427006e-01,9.274238e-01,6.252782e-01,5.173872e-01,1.217778e+00,1.771196e-01
 6, 5, 4,0.25, 5000,1.761416e-01,1.115836e-01,8.550180e-01,5.096265e-01,4.045667e-01,1.122704e+00,2.883283e-01
 6, 5, 4,0.25,10000,1.867452e-01,1.255431e-01,7.764581e-01,5.403054e-01,4.551796e-01,1.019549e+00,2.973638e-01
 6, 5, 4,0.25, 5000,2.210070e-01,1.416313e-01,8.910169e-01,6.394343e-01,5.135103e-01,1.169973e+00,4.358753e-01
 6, 5, 4,0.25,10000,2.299668e-01,1.357444e-01,9.249785e-01,6.653574e-01,4.921662e-01,1.214567e+00,2.212278e-01
 6, 5, 4,0.25, 5000,1.579939e-01,9.436860e-02,8.239890e-01,4.571200e-01,3.421506e-01,1.081960e+00,3.222146e-01
 6, 5, 4,0.25,10000,2.148278e-01,1.580389e-01,8.094420e-01,6.215561e-01,5.729990e-01,1.062859e+00,3.317203e-01
 6, 5, 4,0.25, 5000,1.763515e-01,1.123923e-01,7.384430e-01,5.102336e-01,4.074990e-01,9.696319e-01,2.666200e-01
 6, 5, 4,0.25,10000,2.136484e-01,1.384076e-01,9.526479e-01,6.181438e-01,5.018222e-01,1.250899e+00,1.749477e-01
 6, 5, 4,0.25, 5000,1.465510e-01,8.493030e-02,8.252895e-01,4.240126e-01,3.079304e-01,1.083668e+00,3.217826e-01
 6, 5, 4,0.25,10000,1.861343e-01,1.311675e-01,7.507066e-01,5.385379e-01,4.755719e-01,9.857349e-01,3.579267e-01
 6, 5, 4,0.25, 5000,1.883328e-01,1.150151e-01,1.009306e+00,5.448988e-01,4.170082e-01,1.325295e+00,2.877797e-01
 6, 5, 4,0.25,10000,2.343493e-01,1.465602e-01,9.142770e-01,6.780374e-01,5.313809e-01,1.200515e+00,2.325618e-01
 6, 5, 4,0.25, 5000,1.767906e-01,1.280225e-01,6.499010e-01,5.115040e-01,4.641692e-01,8.533695e-01,2.429934e-01
 6, 5, 4,0.25,10000,1.894943e-01,1.361806e-01,7.138420e-01,5.482593e-01,4.937478e-01,9.373289e-01,1.751680e-01
 6, 5, 5,0.2, 5000,2.774715e-01,1.992726e-01,9.824255e-01,8.028016e-01,7.224994e-01,1.290000e+00,7.840173e-01
 6, 5, 5,0.2,10000,1.189952e-01,8.367209e-02,4.850976e-01,3.442861e-01,3.033685e-01,6.369701e-01,8.279971e-01
 6, 5, 5,0.2, 5000,4.884848e-01,3.501365e-01,1.460009e+00,1.413322e+00,1.269484e+00,1.917102e+00,9.831411e-01
 6, 5, 5,0.2,10000,4.618256e-01,3.120695e-01,1.661363e+00,1.336189e+00,1.131465e+00,2.181497e+00,4.684850e-01
 6, 5, 5,0.2, 5000,3.549765e-01,2.301596e-01,1.256462e+00,1.027045e+00,8.344858e-01,1.649831e+00,4.836701e-01
 6, 5, 5,0.2,10000,4.767579e-01,3.312509e-01,1.662370e+00,1.379392e+00,1.201011e+00,2.182819e+00,3.255687e-01
 6, 5, 5,0.2, 5000,3.144663e-01,2.160081e-01,1.110997e+00,9.098378e-01,7.831768e-01,1.458823e+00,4.873722e-01
 6, 5, 5,0.2,10000,4.563781e-01,3.175540e-01,1.448367e+00,1.320428e+00,1.151350e+00,1.901816e+00,2.811456e-01
 6, 5, 5,0.2, 5000,4.499851e-01,3.120386e-01,1.487126e+00,1.301931e+00,1.131353e+00,1.952710e+00,4.457930e-01
 6, 5, 5,0.2,10000,5.269985e-01,3.768495e-01,1.516037e+00,1.524752e+00,1.366337e+00,1.990672e+00,5.639642e-01
 6, 5, 5,0.2, 5000,2.318402e-01,1.551694e-01,9.294301e-01,6.707777e-01,5.625951e-01,1.220413e+00,7.915345e-01
 6, 5, 5,0.2,10000,9.258566e-02,6.691761e-02,2.935497e-01,2.678759e-01,2.426220e-01,3.854531e-01,1.111091e+00
 6, 5, 5,0.2, 5000,3.912010e-01,2.918583e-01,1.234874e+00,1.131852e+00,1.058186e+00,1.621484e+00,5.766029e-01
 6, 5, 5,0.2,10000,5.269794e-01,3.759478e-01,1.676811e+00,1.524697e+00,1.363068e+00,2.201780e+00,4.414457e-01
 6, 5, 5,0.2, 5000,2.679614e-01,1.914790e-01,9.059549e-01,7.752864e-01,6.942422e-01,1.189588e+00,6.155539e-01
 6, 5, 5,0.2,10000,2.462411e-01,1.714449e-01,1.043494e+00,7.124436e-01,6.216049e-01,1.370187e+00,9.046347e-01
 6, 5, 5,0.2, 5000,3.497111e-01,2.324080e-01,1.279484e+00,1.011811e+00,8.426378e-01,1.680060e+00,6.319113e-01
 6, 5, 5,0.2,10000,4.651455e-01,3.438685e-01,1.457838e+00,1.345794e+00,1.246758e+00,1.914252e+00,3.487401e-01
 6, 5, 5,0.2, 5000,1.319382e-01,9.085251e-02,4.661794e-01,3.817337e-01,3.294024e-01,6.121291e-01,1.048522e+00
 6, 5, 5,0.2,10000,4.286251e-01,2.930439e-01,1.762496e+00,1.240131e+00,1.062485e+00,2.314292e+00,5.082778e-01
 6, 5, 6,0.16666666666666666, 5000,1.812170e-01,1.174484e-01,7.639583e-01,5.243108e-01,4.258305e-01,1.003135e+00,3.869788e-01
 6, 5, 6,0.16666666666666666,10000,9.148707e-02,6.889019e-02,3.352835e-01,2.646974e-01,2.497740e-01,4.402527e-01,4.619919e-01
 6, 5, 6,0.16666666666666666, 5000,1.323706e-01,8.723918e-02,5.621124e-01,3.829846e-01,3.163016e-01,7.380965e-01,4.012916e-01
 6, 5, 6,0.16666666666666666,10000,3.300272e-01,2.065236e-01,1.301346e+00,9.548598e-01,7.487891e-01,1.708766e+00,3.166296e-01
 6, 5, 6,0.16666666666666666, 5000,2.489289e-01,1.725847e-01,9.020830e-01,7.202201e-01,6.257376e-01,1.184504e+00,3.891439e-01
 6, 5, 6,0.16666666666666666,10000,1.231849e-01,9.432202e-02,3.636843e-01,3.564079e-01,3.419818e-01,4.775453e-01,4.911132e-01
 6, 5, 6,0.16666666666666666, 5000,2.520854e-01,1.685335e-01,9.657093e-01,7.293529e-01,6.110492e-01,1.268050e+00,3.625800e-01
 6, 5, 6,0.16666666666666666,10000,4.010542e-01,2.525290e-01,1.615757e+00,1.160361e+00,9.155901e-01,2.121612e+00,2.834582e-01
 6, 5, 6,0.16666666666666666, 5000,2.216073e-01,1.539155e-01,7.439653e-01,6.411712e-01,5.580488e-01,9.768831e-01,3.307560e-01
 6, 5, 6,0.16666666666666666,10000,4.034107e-01,2.803744e-01,1.408956e+00,1.167179e+00,1.016549e+00,1.850067e+00,2.360611e-01
 6, 5, 6,0.16666666666666666, 5000,7.826665e-02,5.620566e-02,3.790136e-01,2.264470e-01,2.037839e-01,4.976738e-01,4.360030e-01
 6, 5, 6,0.16666666666666666,10000,2.466839e-01,1.681792e-01,8.886269e-01,7.137247e-01,6.097646e-01,1.166835e+00,3.683738e-01
 6, 5, 6,0.16666666666666666, 5000,9.235649e-02,6.665553e-02,3.075424e-01,2.672129e-01,2.416718e-01,4.038266e-01,4.288249e-01
 6, 5, 6,0.16666666666666666,10000,2.961819e-01,1.910522e-01,1.233462e+00,8.569361e-01,6.926948e-01,1.619630e+00,4.694825e-01
 6, 5, 6,0.16666666666666666, 5000,1.057378e-01,7.208454e-02,4.405021e-01,3.059286e-01,2.613557e-01,5.784128e-01,3.983200e-01
 6, 5, 6,0.16666666666666666,10000,3.153123e-01,2.211335e-01,1.104748e+00,9.122856e-01,8.017599e-01,1.450618e+00,3.423657e-01
 6, 5, 6,0.16666666666666666, 5000,2.022977e-01,1.332453e-01,9.137928e-01,5.853031e-01,4.831054e-01,1.199880e+00,4.106214e-01
 6, 5, 6,0.16666666666666666,10000,8.253850e-02,5.991737e-02,2.588305e-01,2.388067e-01,2.172414e-01,3.398642e-01,5.891514e-01
 6, 5, 6,0.16666666666666666, 5000,1.883888e-01,1.365450e-01,6.543363e-01,5.450608e-01,4.950690e-01,8.591934e-01,3.653654e-01
 6, 5, 6,0.16666666666666666,10000,3.278370e-01,2.247764e-01,1.194021e+00,9.485230e-01,8.149682e-01,1.567841e+00,3.530397e-01
 6, 5, 7,0.14285714285714285, 5000,4.647689e-02,3.589048e-02,1.317395e-01,1.344705e-01,1.301275e-01,1.729840e-01,2.537200e-01
 6, 5, 7,0.14285714285714285,10000,1.085721e-01,8.271360e-02,3.294336e-01,3.141291e-01,2.998933e-01,4.325714e-01,2.504655e-01
 6, 5, 7,0.14285714285714285, 5000,5.517944e-02,4.416019e-02,1.759413e-01,1.596494e-01,1.601109e-01,2.310244e-01,2.557438e-01
 6, 5, 7,0.14285714285714285,10000,1.122868e-01,7.128655e-02,4.886560e-01,3.248767e-01,2.584625e-01,6.416425e-01,2.082313e-01
 6, 5, 7,0.14285714285714285, 5000,1.191905e-01,8.614536e-02,4.970469e-01,3.448510e-01,3.123358e-01,6.526605e-01,2.541941e-01
 6, 5, 7,0.14285714285714285,10000,2.554342e-01,1.708714e-01,9.138271e-01,7.390416e-01,6.195255e-01,1.199925e+00,2.104103e-01
 6, 5, 7,0.14285714285714285, 5000,6.144194e-02,4.751893e-02,2.576638e-01,1.777685e-01,1.722886e-01,3.383322e-01,2.534436e-01
 6, 5, 7,0.14285714285714285,10000,5.514522e-02,4.274626e-02,1.664231e-01,1.595504e-01,1.549844e-01,2.185262e-01,2.811823e-01
 6, 5, 7,0.14285714285714285, 5000,1.039776e-01,7.517510e-02,3.931752e-01,3.008360e-01,2.725611e-01,5.162690e-01,2.383624e-01
 6, 5, 7,0.14285714285714285,10000,1.343132e-01,9.917444e-02,4.711545e-01,3.886053e-01,3.595751e-01,6.186618e-01,2.577446e-01
 6, 5, 7,0.14285714285714285, 5000,9.451894e-02,7.299060e-02,2.243904e-01,2.734694e-01,2.646408e-01,2.946417e-01,2.679506e-01
 6, 5, 7,0.14285714285714285,10000,1.531017e-01,1.033809e-01,5.650250e-01,4.429656e-01,3.748264e-01,7.419209e-01,2.087029e-01
 6, 5, 7,0.14285714285714285, 5000,5.418275e-02,4.298431e-02,1.933487e-01,1.567657e-01,1.558475e-01,2.538815e-01,2.483779e-01
 6, 5, 7,0.14285714285714285,10000,1.425433e-01,9.047429e-02,6.238831e-01,4.124172e-01,3.280311e-01,8.192060e-01,2.144068e-01
 6, 5, 7,0.14285714285714285, 5000,7.146881e-02,5.239247e-02,2.740750e-01,2.067790e-01,1.899585e-01,3.598814e-01,2.404906e-01
 6, 5, 7,0.14285714285714285,10000,2.008020e-01,1.296511e-01,6.595223e-01,5.809758e-01,4.700738e-01,8.660030e-01,2.019172e-01
 6, 5, 7,0.14285714285714285, 5000,7.774967e-02,6.214749e-02,1.968390e-01,2.249513e-01,2.253271e-01,2.584646e-01,2.557265e-01
 6, 5, 7,0.14285714285714285,10000,1.886546e-01,1.234414e-01,7.268619e-01,5.458300e-01,4.475596e-01,9.544251e-01,2.056953e-01
 6, 5, 7,0.14285714285714285, 5000,7.351040e-02,5.310915e-02,2.720957e-01,2.126859e-01,1.925569e-01,3.572824e-01,2.393141e-01
 6, 5, 7,0.14285714285714285,10000,2.279901e-01,1.552991e-01,9.533072e-01,6.596384e-01,5.630653e-01,1.251765e+00,2.056481e-01
 6, 5, 8,0.125, 5000,4.221203e-02,3.331716e-02,1.113026e-01,1.221311e-01,1.207975e-01,1.461488e-01,1.508866e-01
 6, 5, 8,0.125,10000,3.716942e-02,2.727765e-02,9.475309e-02,1.075414e-01,9.890013e-02,1.244180e-01,1.541081e-01
